Wavelength(Microns),Extinction Coefficient,Refractive Index,
0.10633,0.102997155584,1.05673716261,
0.10798,0.0995007932594,1.06098999142,
0.10965,0.0957406006433,1.06334669269,
0.11134,0.0932724533716,1.06458279505,
0.11307,0.0922129359372,1.06587839039,
0.11481,0.0919055051615,1.06740034679,
0.11659,0.0915330813821,1.07003639555,
0.1184,0.0908947547533,1.07310611627,
0.12023,0.0894705724872,1.07666422394,
0.12209,0.0871151653846,1.07994406625,
0.12398,0.0839361518646,1.08250835297,
0.12589,0.0801757561443,1.08341876923,
0.12784,0.0777365970957,1.08226150504,
0.12982,0.0787950141683,1.08175364695,
0.13183,0.0793516108817,1.08405593386,
0.13386,0.0777008844789,1.08671679176,
0.13594,0.0751563077559,1.08668363433,
0.13804,0.074845658751,1.08389168888,
0.14017,0.0813997223879,1.08200132506,
0.14234,0.0918278325135,1.08804225041,
0.14454,0.0976617883296,1.1028586504,
0.14678,0.0930191400441,1.12013476149,
0.14905,0.0793876296638,1.13175757573,
0.15136,0.0641023186146,1.1358162325,
0.1537,0.0505379955713,1.13525367813,
0.15608,0.0410836134705,1.1321842242,
0.15849,0.035406092392,1.12820043295,
0.16094,0.031795991756,1.12378164148,
0.16343,0.0282215287416,1.12071394911,
0.16596,0.025181706057,1.11800047733,
0.16853,0.022533728267,1.1154913865,
0.17113,0.0202745931483,1.11317987118,
0.17378,0.0183077033155,1.11117417982,
0.17647,0.0164752829736,1.10918706708,
0.1792,0.0147966716838,1.10727803344,
0.18197,0.0132017113859,1.10543482915,
0.18478,0.0117081801752,1.10361105361,
0.18764,0.0103571922113,1.10184001748,
0.19055,0.00912970870272,1.10006450089,
0.19349,0.0082350378071,1.0984214448,
0.19649,0.00742863584368,1.09675406155,
0.19953,0.00676789450858,1.09518806766,
0.20261,0.00617470570466,1.09380558268,
0.20575,0.00563832434481,1.09252036622,
0.20893,0.00517056481112,1.09131781419,
0.21216,0.00471246338281,1.09013669175,
0.21544,0.0042750396559,1.08898815808,
0.21878,0.00389276385269,1.08783354417,
0.22216,0.00356879007215,1.08669925947,
0.2256,0.00332668328082,1.08561277372,
0.22909,0.0032283511259,1.08454444864,
0.23263,0.00319670044535,1.08358304451,
0.23623,0.00318633449563,1.08271821251,
0.23988,0.003205386868,1.08191367849,
0.24359,0.00327267415893,1.08124833613,
0.24736,0.00332321124434,1.0806264138,
0.25119,0.00335054580045,1.08005182826,
0.25507,0.00335666055162,1.07951932684,
0.25902,0.00335865250935,1.07901508337,
0.26303,0.00336248307396,1.07854010378,
0.2671,0.0033660608753,1.0780969558,
0.27123,0.0033695142359,1.07766732563,
0.27542,0.00337288525013,1.07726367568,
0.27968,0.00337520235154,1.07688237611,
0.28401,0.00337774819163,1.07652446247,
0.2884,0.00338064002614,1.0762024282,
0.29286,0.00338245941168,1.07588575723,
0.29739,0.00338545789326,1.07557557658,
0.302,0.00338742883198,1.07528232355,
0.30667,0.00339034549869,1.07500310205,
0.31141,0.00339225597127,1.07473949182,
0.31623,0.003394327864,1.07449098256,
0.32112,0.00339618445333,1.07426487626,
0.32609,0.0033978004701,1.0740469141,
0.33113,0.00340029532904,1.07384213761,
0.33625,0.00340241891616,1.07364330345,
0.34146,0.00340425142723,1.0734500597,
0.34674,0.00340579910678,1.07326348267,
0.3521,0.00340810351866,1.07308484997,
0.35755,0.003408636764,1.07291389501,
0.36308,0.00340966276482,1.07275720375,
0.36869,0.00341150050056,1.07260308488,
0.3744,0.00341381587256,1.0724559159,
0.38019,0.00341541460747,1.07231862206,
0.38607,0.00341821951837,1.07218386878,
0.39204,0.00341997972956,1.07206160644,
0.39811,0.0034217575266,1.07193807767,
0.40427,0.00342368342292,1.07183076297,
0.41052,0.00342484108552,1.07172365974,
0.41687,0.00342535343063,1.07162801548,
0.42332,0.00342578679119,1.07152429043,
0.42987,0.00342642342392,1.07143976697,
0.43652,0.00342689554988,1.07133989876,
0.44327,0.00342736192483,1.07124099093,
0.45013,0.00342883351099,1.07116448166,
0.45709,0.00342994111002,1.07108763301,
0.46416,0.00343065494511,1.07101106305,
0.47134,0.00343144706279,1.0709423488,
0.47863,0.00343221315534,1.07086920677,
0.48603,0.00343422140439,1.07080855231,
0.49355,0.00343517532538,1.07075502123,
0.50119,0.00343609611574,1.07069745467,
0.50894,0.0034370908228,1.07064788845,
0.51681,0.00343880542208,1.07059430332,
0.52481,0.00344023283317,1.07054824947,
0.53293,0.00344126725422,1.0705024739,
0.54117,0.00344305801281,1.07045676649,
0.54954,0.00344448909621,1.07041054612,
0.55804,0.00344556104828,1.07036872364,
0.56667,0.00344743138951,1.07033070481,
0.57544,0.00344898365625,1.07029596982,
0.58434,0.00345043740572,1.0702541496,
0.59338,0.0034523935971,1.07022368522,
0.60256,0.00345358830045,1.07019320915,
0.61188,0.00345593679552,1.07016248145,
0.62135,0.00345789954209,1.07013192578,
0.63096,0.00345946761685,1.07010156718,
0.64072,0.00346180714785,1.07007104288,
0.65063,0.00346309050182,1.07004800329,
0.66069,0.00346546902719,1.07002130362,
0.67091,0.00346836006112,1.07000597202,
0.68129,0.00347132233371,1.0699983271,
0.69183,0.00347425983687,1.06998681145,
0.70253,0.00347714456244,1.06997152678,
0.7134,0.00348002988599,1.06995623814,
0.72444,0.0034829156513,1.06994094636,
0.73564,0.00348579102222,1.06992570885,
0.74702,0.00348866966403,1.06991045321,
0.75858,0.00349269243002,1.06989516764,
0.77031,0.00349570227454,1.06989132637,
0.78223,0.00349859810347,1.06987597692,
0.79433,0.00350148095915,1.06986073489,
0.80662,0.00350448569536,1.06985686537,
0.81909,0.003507452418,1.06984923351,
0.83176,0.00351036147417,1.06983781367,
0.84463,0.00351337695681,1.06983392508,
0.8577,0.00351634296285,1.06982626516,
0.87096,0.00351938277436,1.06982623174,
0.88444,0.00352193464661,1.06981476889,
0.89812,0.00352421018307,1.06981474384,
0.91201,0.00352727154902,1.0698147101,
0.92612,0.00353030826723,1.06981467661,
0.94045,0.00353335650181,1.06981464296,
0.95499,0.00353527156901,1.06981462181,
0.96977,0.0035383570894,1.06981836834,
0.98477,0.00354149084299,1.06982598781,
1.0,0.0035445458166,1.06982595398,
1.0155,0.00354756012501,1.06982592058,
1.0312,0.00355146313426,1.06982587728,
1.0471,0.00355485509663,1.06982583961,
1.0633,0.00355787913191,1.069825806,
1.0798,0.00356163902026,1.06982576417,
1.0965,0.0035652581872,1.06982572386,
1.1134,0.0035693302992,1.06982567846,
1.1307,0.00357237338903,1.0698256445,
1.1481,0.00357644962344,1.06981416417,
1.1659,0.00357991914863,1.06981412537,
1.1839,0.00358352085369,1.069806816,
1.2023,0.00358780773785,1.0698023576,
1.2209,0.00359183875277,1.0697911234,
1.2398,0.00359548175301,1.06978361249,
1.2589,0.00360116624231,1.06977958496,
1.2784,0.00360720883204,1.06977951689,
1.2982,0.00361423129969,1.06977943763,
1.3183,0.00362302430647,1.06977912379,
1.3386,0.00363025868477,1.06976782297,
1.3594,0.00363859537767,1.0697602969,
1.3804,0.00364680883505,1.06975620195,
1.4017,0.0036542978809,1.06975611648,
1.4234,0.00366172708588,1.06974860043,
1.4454,0.00366953147333,1.06974450971,
1.4678,0.00367740742258,1.06974051889,
1.4905,0.00368570527885,1.06973289177,
1.5136,0.00369413096293,1.06972161703,
1.537,0.00370223721912,1.06971745883,
1.5608,0.0037104671076,1.06970974273,
1.5849,0.00371684979475,1.06969830135,
1.6094,0.00372451385237,1.06969814868,
1.6343,0.00373191652992,1.06969066268,
1.6596,0.0037405973474,1.0696865306,
1.6853,0.0037485513188,1.06967121766,
1.7113,0.00375751530774,1.06965587231,
1.7378,0.003766421827,1.06964062435,
1.7647,0.00377698733444,1.06962512869,
1.792,0.00378736816744,1.06960216974,
1.8197,0.00379881969497,1.06958315235,
1.8478,0.00381073135533,1.0695562954,
1.8764,0.00382336963208,1.06953346231,
1.9055,0.00383590831626,1.06950207385,
1.9349,0.00384887649046,1.06947598548,
1.9649,0.00386261151613,1.06945250785,
1.9953,0.00387597076222,1.06942183343,
2.0261,0.00388921428888,1.06939142116,
2.0575,0.00390334418728,1.06936072729,
2.0893,0.00391709599237,1.06932999067,
2.1216,0.00393040208331,1.06929942366,
2.1544,0.00394425951979,1.06926929734,
2.1878,0.00395913008871,1.06923861275,
2.2216,0.00397516973183,1.06920785258,
2.256,0.00399054344382,1.06916999926,
2.2909,0.00400681420587,1.06912384384,
2.3263,0.00402315267337,1.06907748851,
2.3623,0.00403930514417,1.06903165317,
2.3988,0.00405508795246,1.06897512902,
2.4359,0.00407108231072,1.06892588755,
2.4736,0.00408727877731,1.06887184527,
2.5119,0.00410438801357,1.06881469972,
2.5507,0.00412242671493,1.06876486418,
2.5902,0.00414070088189,1.06870359473,
2.6303,0.00415918950356,1.06863105426,
2.671,0.00417892645673,1.0685672967,
2.7123,0.00419839671343,1.06849117409,
2.7542,0.00421891222644,1.06841396408,
2.7968,0.00423832075806,1.06833409185,
2.8401,0.00425918457101,1.06825046658,
2.884,0.00427920326474,1.06816314126,
2.9286,0.0043008480047,1.06807131787,
2.9739,0.00432233763869,1.06798012322,
3.0199,0.00434480696412,1.06788953559,
3.0667,0.00436657513657,1.06778669607,
3.1141,0.00439100275684,1.06768774131,
3.1623,0.00441804280659,1.06758094057,
3.2112,0.00444695583982,1.06747550094,
3.2609,0.00447670200875,1.0673683639,
3.3113,0.00450302695868,1.06725055396,
3.3625,0.00452679082158,1.06713033473,
3.4146,0.00454929465789,1.06700883504,
3.4674,0.00457039518132,1.06688650061,
3.521,0.0045908020587,1.0667521095,
3.5755,0.00461166329793,1.06661466062,
3.6308,0.00463201234043,1.06646817658,
3.6869,0.00465116142118,1.06630547403,
3.744,0.00467148017779,1.06613801661,
3.8019,0.00469125102779,1.06595826932,
3.8607,0.0047104410886,1.06577686222,
3.9204,0.00473085595412,1.06558937951,
3.9811,0.00475155243262,1.06538106063,
4.0427,0.00477089847598,1.06517056449,
4.1052,0.00478932588768,1.0649530731,
4.1687,0.00480574618538,1.06472824359,
4.2332,0.00481856898713,1.064483776,
4.2987,0.00483192954708,1.06422813676,
4.3652,0.00484566485514,1.06395023205,
4.4327,0.00485849516421,1.06367535904,
4.5012,0.00487388315044,1.0633694877,
4.5709,0.00489093832086,1.06304280142,
4.6416,0.00490962595004,1.062710458,
4.7134,0.00492792185415,1.06236098085,
4.7863,0.00494832025366,1.06198943648,
4.8603,0.00497165605987,1.06160236913,
4.9355,0.00499626943484,1.06119445878,
5.0119,0.00502236994086,1.06077669598,
5.0894,0.00505258541828,1.06031457359,
5.1681,0.00508617934461,1.05983339417,
5.2481,0.00512430342808,1.05933249954,
5.3293,0.00516662065112,1.05879848973,
5.4117,0.00521317353495,1.0582478412,
5.4954,0.0052634931813,1.05767317411,
5.5804,0.00531852604789,1.05706633177,
5.6667,0.00537839266693,1.05643897171,
5.7544,0.00544478195675,1.05577203828,
5.8434,0.00551436585234,1.05506701899,
5.9338,0.0055879716827,1.0543195988,
6.0256,0.00566466661775,1.05354084423,
6.1188,0.00574437847175,1.05269266773,
6.2135,0.00582047836296,1.05181865124,
6.3096,0.00588401177189,1.05089924316,
6.4072,0.00593454334138,1.04991046609,
6.5063,0.00597311179354,1.04884106129,
6.6069,0.00600143209024,1.04769193406,
6.7091,0.00601654671139,1.04639188414,
6.8129,0.006020240123,1.04498278884,
6.9183,0.00602254447832,1.04340965202,
7.0253,0.00603987427181,1.04160585646,
7.134,0.00608957148918,1.03957510245,
7.2444,0.0062469757338,1.03723640287,
7.3564,0.00658199040355,1.03448114926,
7.4702,0.0072218598791,1.03136422336,
7.5858,0.00829860807881,1.02793051546,
7.7031,0.0100944760289,1.0242537351,
7.8223,0.0125638914162,1.02038693144,
7.9433,0.0157673985342,1.01667085124,
8.0662,0.0198815608991,1.01357410944,
8.1909,0.0246765743778,1.01119025092,
8.3176,0.0296057961388,1.00959608638,
8.4463,0.0338813393522,1.00886353229,
8.577,0.0376598082348,1.00788294197,
8.7096,0.0415574014203,1.00644023059,
8.8444,0.0462643468229,1.00483994978,
8.9812,0.051618514842,1.00352574957,
9.1201,0.0576479697529,1.0026915292,
9.2612,0.0641900847473,1.00287472835,
9.4045,0.0710039957324,1.00404785468,
9.5499,0.0776948745096,1.006359429,
9.6976,0.0834284742828,1.00971939839,
9.8477,0.0883369813338,1.01322641537,
10.0,0.0928667661157,1.01645165129,
10.155,0.0978018071731,1.01934402725,
10.312,0.10382973766,1.0231230206,
10.471,0.109855920313,1.02873296116,
10.633,0.114079194258,1.03622070297,
10.798,0.116314252364,1.04367944024,
10.965,0.117637022355,1.05074467783,
11.134,0.118502345255,1.05716135694,
11.307,0.118577519958,1.0638140074,
11.481,0.117847888748,1.0700573566,
11.659,0.117140510878,1.07603186902,
11.84,0.115846734642,1.0822945303,
12.023,0.113069255943,1.08891754108,
12.209,0.108945537053,1.09426261092,
12.398,0.104888234991,1.09858158895,
12.589,0.100310621566,1.10271018285,
12.784,0.0947000547879,1.10572170152,
12.982,0.0885908747725,1.10768784054,
13.183,0.0827275347725,1.10841293836,
13.387,0.0770333829842,1.10827227039,
13.594,0.0710648687036,1.10678383298,
13.804,0.0652891662342,1.1036703999,
14.017,0.0612086148079,1.09910414994,
14.234,0.0585926928701,1.09393035481,
14.454,0.057430646877,1.08846872062,
14.678,0.0577062808614,1.08369786826,
14.905,0.0587257771527,1.07943312162,
15.136,0.0600544151758,1.07576994824,
15.37,0.0618595418607,1.07212964189,
15.608,0.0640218790349,1.0689408706,
15.849,0.0665670723729,1.06600495305,
16.094,0.0694213189195,1.0632403767,
16.343,0.0725354463357,1.06080647409,
16.596,0.076103140206,1.05867291261,
16.853,0.0799829558233,1.05685590137,
17.113,0.0839015270549,1.05531958098,
17.378,0.0882149015898,1.05412302204,
17.647,0.0929305703629,1.0533723124,
17.92,0.09764223927,1.05301293407,
18.197,0.102383199906,1.0530845794,
18.479,0.107652311294,1.05380628636,
18.764,0.112882990626,1.05504664952,
19.055,0.117917089083,1.05686414351,
19.349,0.122382772479,1.05923057411,
19.649,0.126968784145,1.06239205274,
19.953,0.131238977628,1.06606982702,
20.261,0.134077398281,1.06980941871,
20.575,0.136449500939,1.0730871679,
20.893,0.139051495894,1.07619526743,
21.216,0.141553482492,1.07947379298,
21.544,0.1436079787,1.08254330359,
21.878,0.145715404539,1.08545296039,
22.216,0.148046692167,1.08883755719,
22.56,0.14979897513,1.09253180707,
22.909,0.15102804653,1.09582831434,
23.263,0.152514359111,1.09869909022,
23.623,0.154094435949,1.1017361892,
23.988,0.155432203213,1.10487896087,
24.359,0.156722636467,1.10776654305,
24.736,0.158473306708,1.11106522028,
25.119,0.159866442744,1.11430700481,
25.507,0.160544358109,1.11754766913,
25.902,0.161325803303,1.12066182766,
26.303,0.162111063779,1.12383900598,
26.71,0.162726815205,1.12702255101,
27.123,0.163347160386,1.13010262628,
27.542,0.16405996001,1.13337856763,
27.968,0.164759479005,1.13645774774,
28.401,0.165450973613,1.13955425591,
28.84,0.166133026684,1.14266132617,
29.286,0.166744698238,1.14577122275,
29.74,0.167281792818,1.14884603655,
30.199,0.167580930336,1.15190423701,
30.667,0.167903723038,1.15511645135,
31.141,0.167964712108,1.15823581571,
31.623,0.16811880573,1.16134402718,
32.112,0.168154184671,1.16422893638,
32.609,0.168127134417,1.16718296899,
33.113,0.16803573255,1.1701399399,
33.625,0.167909507589,1.17296932892,
34.146,0.167773226851,1.17560903771,
34.674,0.16750775835,1.17824402484,
35.21,0.167397390112,1.18078743836,
35.755,0.167234680389,1.18346374897,
36.308,0.166949868853,1.18584729455,
36.869,0.166692950112,1.18841688302,
37.44,0.166456409248,1.19088456488,
38.019,0.166158281246,1.19356174934,
38.607,0.166072795584,1.19650503086,
39.204,0.165888895717,1.19928340222,
39.811,0.165676208148,1.20227460023,
40.427,0.165420214875,1.20508752109,
41.052,0.165234467619,1.20800000197,
41.687,0.164753150559,1.21092213844,
42.332,0.164180408696,1.21376455923,
42.987,0.163586786951,1.2165541099,
43.652,0.16287206177,1.21931103879,
44.327,0.162083542022,1.22200054309,
45.013,0.161252777366,1.22471527257,
45.709,0.160397386606,1.22744717528,
46.416,0.159480119652,1.23012442059,
47.134,0.158546174251,1.23273778378,
47.863,0.157549381852,1.2353298583,
48.603,0.156516802143,1.23782981725,
49.355,0.155457169357,1.24035073252,
50.119,0.154370220284,1.24289179712,
50.894,0.153222332583,1.2453674232,
51.681,0.152017443722,1.24768049391,
52.481,0.150766260447,1.25000746626,
53.293,0.149497679921,1.25232310623,
54.117,0.148206475076,1.25463729225,
54.954,0.146875422682,1.2569789101,
55.804,0.145506380962,1.25906540605,
56.667,0.144120076578,1.26126848038,
57.544,0.142689699362,1.26344132878,
58.434,0.141246381777,1.26547290612,
59.338,0.139770244376,1.2674495553,
60.256,0.138279026929,1.26936889746,
61.188,0.13675622954,1.27124344253,
62.135,0.135230413335,1.27310657191,
63.096,0.133679652505,1.27478375994,
64.072,0.13215055079,1.27663896744,
65.063,0.130575894969,1.27838851631,
66.069,0.128989317259,1.28001013015,
67.091,0.127410168113,1.2815720942,
68.129,0.125825866516,1.2830675169,
69.183,0.124242806307,1.28468594268,
70.253,0.122660263996,1.286236189,
71.34,0.121070153259,1.28760791591,
72.444,0.119493777266,1.28897541085,
73.564,0.117907957319,1.29033696897,
74.702,0.116332987896,1.29157775909,
75.858,0.114752139604,1.29269918712,
77.031,0.113210620433,1.29399152155,
78.223,0.111651821995,1.29510984125,
79.433,0.11009181291,1.29622127868,
80.662,0.108565498256,1.29726621681,
81.909,0.107029504027,1.29825210755,
83.176,0.105528572614,1.29934515094,
84.463,0.104013891458,1.30026675059,
85.77,0.10253045134,1.30123970709,
87.096,0.101062260882,1.30208795558,
88.444,0.0996110248641,1.30311483465,
89.812,0.0981641085443,1.30395601082,
91.201,0.0967177551108,1.30462274908,
92.612,0.0953090832417,1.30545613787,
94.045,0.0939229024334,1.30628823603,
95.499,0.0925279389473,1.30694348888,
96.977,0.0911709526416,1.30770941568,
98.477,0.0898175670373,1.30841406711,
100.0,0.0884675371444,1.30905913491,
101.55,0.0871707916652,1.30963203253,
103.12,0.085832797687,1.31022318291,
104.71,0.0845702751304,1.31097041477,
106.33,0.083307272925,1.31153724477,
107.98,0.082081503102,1.31209859512,
109.65,0.0807911869271,1.31268782693,
111.34,0.0796063090426,1.31317613459,
113.07,0.0784061857889,1.31361760368,
114.82,0.0772002063492,1.314178557,
116.59,0.0760344926293,1.31449645267,
118.39,0.0749187902266,1.31491411036,
120.23,0.0737306952472,1.31530867149,
122.09,0.0726275349258,1.31579168591,
123.97,0.0715508351954,1.3160920175,
125.89,0.0704557664516,1.31657790416,
127.84,0.0693806850764,1.31688158725,
129.82,0.0683060807963,1.3171907597,
131.83,0.0672633628452,1.31767008222,
133.87,0.0662669229968,1.31795982865,
135.94,0.0652493172618,1.31825736326,
138.04,0.0642151797074,1.31856169486,
140.17,0.0632522250264,1.31884950693,
142.34,0.0622972647686,1.31913679568,
144.54,0.0613120007478,1.31943535431,
146.78,0.0603895003815,1.3197197019,
149.05,0.0594543473022,1.32000706835,
151.36,0.0585600593819,1.3202854558,
153.7,0.0576548124318,1.32051400211,
156.07,0.0567841972129,1.32067381942,
158.49,0.0558955287572,1.32095740074,
160.94,0.055049175484,1.32123783295,
163.43,0.0542173181437,1.32139604831,
165.96,0.0533745489373,1.32161033708,
168.53,0.0525598776757,1.32183016368,
171.13,0.0517484820986,1.32198588129,
173.78,0.0509592064244,1.32225743961,
176.47,0.0501735830534,1.32235389506,
179.2,0.0494102400403,1.32250575871,
181.97,0.0486682169445,1.32271324047,
184.79,0.0479076568812,1.3228066298,
187.64,0.0471823376919,1.32295648977,
190.55,0.0464434264619,1.32316488654,
193.49,0.0457573036996,1.32324855264,
196.49,0.0450355546494,1.32339951902,
199.53,0.0443487127255,1.32360445148,
202.61,0.043674727885,1.32369060176,
205.75,0.0430025072942,1.32383409627,
208.93,0.0423377351334,1.32403695133,
212.16,0.0417012716441,1.32412166436,
215.44,0.04107612672,1.32426111309,
218.78,0.0404414894152,1.32446032851,
222.16,0.0398249449859,1.32454233139,
225.6,0.0392177776245,1.32468246601,
229.09,0.0386152959795,1.32470304848,
232.63,0.0380222632976,1.32490090189,
236.23,0.0374298785161,1.32492051007,
239.88,0.0368689774782,1.32511542739,
243.59,0.0363038405353,1.32513482967,
247.36,0.0357450500926,1.32527066155,
251.19,0.0352022769086,1.32534726569,
255.07,0.0346571435964,1.32542346069,
259.02,0.0341253239777,1.32555788799,
263.03,0.0336027401292,1.32557339062,
267.1,0.0330893396309,1.32558838879,
271.23,0.0325833481184,1.32571943598,
275.42,0.0320806139344,1.32579507397,
279.68,0.0315896695004,1.32580875929,
284.01,0.0311041626697,1.32582208622,
288.4,0.0306301415566,1.3260127862,
292.86,0.0301593638111,1.32602530899,
297.39,0.0296973821329,1.32603740987,
301.99,0.0292445332511,1.32604909081,
306.67,0.0287944268517,1.32611998381,
311.41,0.0283583168079,1.3262493062,
316.23,0.0279121710918,1.32626028661,
321.12,0.027489265939,1.32627053473,
326.09,0.0270742476247,1.32640014529,
331.13,0.0266544306956,1.32646817993,
336.25,0.0262550942346,1.32647741642,
341.45,0.0258520488604,1.32648659766,
346.74,0.0254489978658,1.32667351884,
352.1,0.0250748252128,1.32668177829,
357.55,0.0246919858722,1.32669010272,
363.08,0.0243151913772,1.32669817092,
368.7,0.0239345376621,1.32670619605,
374.4,0.0235650304585,1.32671386531,
380.19,0.0232157204262,1.32689847783,
386.07,0.0228592893246,1.32690605361,
392.04,0.0225054119114,1.32691306415,
398.11,0.0221654850932,1.32691969551,
404.27,0.0218280023284,1.32692617954,
410.52,0.021485140721,1.32693266521,
416.87,0.0211717606039,1.32693850353,
423.32,0.0208390986343,1.32694460737,
429.87,0.0205203532362,1.3270690621,
436.52,0.0202124355695,1.327133708,
443.27,0.0199064773652,1.32713906572,
450.12,0.0195989710688,1.32714436833,
457.09,0.0193068709712,1.32714932894,
464.16,0.0190044418221,1.32715438658,
471.34,0.0187226284588,1.3272767452,
478.63,0.0184368890479,1.32734153408,
486.03,0.0181548884009,1.32734603557,
493.55,0.0178708246004,1.32735049994,
501.19,0.0176025434688,1.32735465169,
508.94,0.0173351729435,1.32735872694,
516.81,0.0170694831436,1.32736271485,
524.81,0.0168087524284,1.32736656851,
532.93,0.0165519150077,1.32737030669,
541.17,0.0163001935599,1.32737391462,
549.54,0.0160503689625,1.32737744074,
558.04,0.015805937581,1.32738083808,
566.67,0.0155678874148,1.32750186479,
575.44,0.0153291095386,1.32756518291,
584.34,0.0150958197709,1.32756827769,
593.38,0.0148664718614,1.32757127396,
602.56,0.0146393232608,1.32757419631,
611.88,0.0144151200319,1.32757703668,
621.35,0.0141945229429,1.32757978862,
630.96,0.013979417788,1.3275824312,
640.72,0.0137667112105,1.32758500467,
650.63,0.0135559307639,1.32758751594,
660.69,0.013349176171,1.32758994162,
670.91,0.0131454489569,1.32759229534,
681.29,0.0129454694178,1.32759457058,
691.83,0.0127473244459,1.32759679057,
702.53,0.0125517238077,1.32759894849,
713.4,0.012360801521,1.32760102264,
724.44,0.0121727981346,1.32760303402,
735.64,0.01198722616,1.32760498918,
747.02,0.0118049697221,1.32760688018,
758.58,0.0116242710471,1.32760872644,
770.31,0.0114470695536,1.32761050931,
782.23,0.0112720127028,1.32761224374,
794.33,0.0111007171946,1.32761391503,
