Wavelength(Microns),Refractive Index,Extinction Coefficient,
0.10633,1.57181852653,0.458970056056,
0.10798,1.57790593223,0.437807456335,
0.10965,1.57778864709,0.420229148455,
0.11134,1.57700974863,0.409275118816,
0.11307,1.57939228809,0.402908035067,
0.11481,1.58402895483,0.398648378601,
0.11659,1.59218892531,0.392106647826,
0.1184,1.6012006523,0.384053741243,
0.12023,1.61033117634,0.372832928161,
0.12209,1.6170341749,0.359425973737,
0.12398,1.62032104035,0.344821165856,
0.12589,1.61770198682,0.330997423313,
0.12784,1.61050561901,0.32441922135,
0.12982,1.61060662038,0.328336059716,
0.13183,1.61916634146,0.326406088856,
0.13386,1.62560029425,0.316888860753,
0.13594,1.62216233906,0.308342895287,
0.13804,1.61277707623,0.310851754313,
0.14017,1.61645598363,0.334806201851,
0.14234,1.65211617807,0.357538700456,
0.14454,1.7039947504,0.350894611191,
0.14678,1.74400605232,0.314529069307,
0.14905,1.75924811292,0.265840546852,
0.15136,1.75674127425,0.221793417752,
0.1537,1.74617596643,0.185162022827,
0.15608,1.73272994399,0.160041919688,
0.15849,1.71894245871,0.145084302525,
0.16094,1.70465870902,0.135735607598,
0.16343,1.69429103111,0.125564483035,
0.16596,1.6851520017,0.116587523642,
0.16853,1.67673216282,0.108516448772,
0.17113,1.66900240689,0.101420320232,
0.17378,1.66228924652,0.0950261394738,
0.17647,1.65563454376,0.0889306728157,
0.1792,1.64923223545,0.0832035694085,
0.18197,1.64302996107,0.0776323828053,
0.18478,1.63687462757,0.0722952991304,
0.18764,1.63088130967,0.0673390539565,
0.19055,1.62484750092,0.0627195440037,
0.19349,1.61925811601,0.05917570564,
0.19649,1.61354707818,0.0558851998685,
0.19953,1.60815827452,0.0530576768281,
0.20261,1.60338895025,0.0504251797065,
0.20575,1.59894176182,0.0479579094972,
0.20893,1.59480532469,0.0461548644056,
0.21216,1.59074795366,0.0446559230666,
0.21544,1.58678870284,0.0432131229752,
0.21878,1.58278644619,0.0419572562975,
0.22216,1.578836574,0.0409030812385,
0.2256,1.57504430777,0.0401449862566,
0.22909,1.57129802147,0.0399230924227,
0.23263,1.56793716696,0.0399543595507,
0.23623,1.56492991065,0.040069535017,
0.23988,1.56214124257,0.040300289016,
0.24359,1.55987983812,0.0407217455997,
0.24736,1.55778128612,0.0410830582498,
0.25119,1.55586256812,0.0413582755621,
0.25507,1.55410413529,0.0415536376982,
0.25902,1.55245493093,0.0417360620399,
0.26303,1.55091902158,0.0419283346697,
0.2671,1.54950746759,0.0421222765172,
0.27123,1.54814899575,0.0423182954195,
0.27542,1.54689328287,0.0425165906455,
0.27968,1.54572748212,0.0427137264372,
0.28401,1.54465629641,0.0429147626633,
0.2884,1.54372924344,0.0431197665414,
0.29286,1.54282627218,0.0433234120768,
0.29739,1.54195198673,0.0435346694314,
0.302,1.54114911854,0.0437452067604,
0.30667,1.54040479815,0.0439620162069,
0.31141,1.5397264661,0.0441777207656,
0.31623,1.53911316735,0.044397434765,
0.32112,1.53859380672,0.0446192319062,
0.32609,1.53811203199,0.0448433861579,
0.33113,1.53768754197,0.04507399781,
0.33625,1.53729203754,0.0453064275991,
0.34146,1.53692497357,0.045541427245,
0.34674,1.53658919877,0.0457781420625,
0.3521,1.53629078671,0.0460212415864,
0.35755,1.53602957019,0.0462608902659,
0.36308,1.53583165706,0.0465058800945,
0.36869,1.53564957674,0.0467574507205,
0.3744,1.53550280513,0.0470151457367,
0.38019,1.5354017901,0.0472732377129,
0.38607,1.53531743677,0.0475399660481,
0.39204,1.53529050577,0.0478061997448,
0.39811,1.53526556001,0.04807661334,
0.40427,1.53531345748,0.0483514355428,
0.41052,1.5353495478,0.0485956193595,
0.41687,1.53522535605,0.0484921280025,
0.42332,1.53507183433,0.0483867229986,
0.42987,1.5350010959,0.0482807620036,
0.43652,1.53487114828,0.0481724935615,
0.44327,1.53474899548,0.0480626889252,
0.45013,1.53472338403,0.0479554635403,
0.45709,1.53470032904,0.0478452068646,
0.46416,1.5346827951,0.0477316353029,
0.47134,1.53470204621,0.0476167261236,
0.47863,1.53470741437,0.047499999622,
0.48603,1.53476874122,0.0473867530315,
0.49355,1.53486435843,0.0472673109184,
0.50119,1.53494816074,0.0471458610363,
0.50894,1.53506948801,0.0470230363759,
0.51681,1.53517906072,0.0469013267567,
0.52481,1.53532509645,0.0467764179608,
0.53293,1.5354771684,0.0466480260311,
0.54117,1.53563440384,0.0465209143183,
0.54954,1.53579481095,0.0463903009742,
0.55804,1.53597874907,0.0462561833878,
0.56667,1.53618377304,0.0461233602757,
0.57544,1.53640815884,0.0459870379503,
0.58434,1.53660844571,0.0458483191101,
0.59338,1.53686161524,0.0457094863872,
0.60256,1.53712047827,0.0455653224409,
0.61188,1.53738404106,0.0454237897259,
0.62135,1.53765447382,0.0452783316179,
0.63096,1.53793145694,0.0451290751577,
0.64072,1.53821390389,0.0449807146113,
0.65063,1.53853364445,0.0448255988649,
0.66069,1.53884431358,0.0446727542414,
0.67091,1.53920890621,0.0445194895764,
0.68129,1.53961211984,0.0443639843581,
0.69183,1.54000581013,0.0442059331498,
0.70253,1.54039038292,0.0440452290298,
0.7134,1.54078193958,0.0438819059415,
0.72444,1.54118047892,0.0437159679798,
0.73564,1.54158581717,0.0435475352573,
0.74702,1.54199848499,0.04337634784,
0.75858,1.5424184422,0.0432071746214,
0.77031,1.54289316318,0.0430310268755,
0.78223,1.5433276408,0.0428516326156,
0.79433,1.54376995172,0.0426694349367,
0.80662,1.54426760556,0.0424846741341,
0.81909,1.54450147898,0.0423884315197,
0.83176,1.54462723085,0.0423248209449,
0.84463,1.54478719839,0.0422603621384,
0.8577,1.54493411429,0.0421945797125,
0.87096,1.54511551668,0.0421278665204,
0.88444,1.54525209392,0.0420580047176,
0.89812,1.54543923791,0.0419856219699,
0.91201,1.54562921975,0.041915291083,
0.92612,1.54582219944,0.0418435621097,
0.94045,1.54601817529,0.0417705873212,
0.95499,1.54621704209,0.0416916359512,
0.96977,1.54643497041,0.0416161024321,
0.98477,1.54667211042,0.041539405282,
1.0,1.54688034336,0.0414611688547,
1.0155,1.5470922543,0.0413811742888,
1.0312,1.54730686002,0.0413037328631,
1.0471,1.54752419788,0.0412229842002,
1.0633,1.54774563031,0.0411389310802,
1.0798,1.54795522382,0.0410502291807,
1.0965,1.54808860159,0.0409301365174,
1.1134,1.5482235708,0.04081034359,
1.1307,1.54836176768,0.0406830230026,
1.1481,1.54845283017,0.0405594980914,
1.1659,1.54859501888,0.0404299681325,
1.1839,1.54870834457,0.0402995650269,
1.2023,1.54883683261,0.0401687615713,
1.2209,1.54885071484,0.0401005798914,
1.2398,1.54885100995,0.0400516916564,
1.2589,1.54886629331,0.0400106020508,
1.2784,1.54889885797,0.039969560016,
1.2982,1.54893190776,0.039931607759,
1.3183,1.54896452707,0.0399000657139,
1.3386,1.5489513881,0.0398615920239,
1.3594,1.5489549442,0.0398259513857,
1.3804,1.54897322292,0.0397890323581,
1.4017,1.54900880265,0.0397479553426,
1.4234,1.54901390196,0.0397054688696,
1.4454,1.54903388205,0.0396634505752,
1.4678,1.54905496002,0.0396203752394,
1.4905,1.54906131028,0.0395781562282,
1.5136,1.54905304308,0.0395352247046,
1.537,1.54897536826,0.0395649010369,
1.5608,1.54887528574,0.039599985453,
1.5849,1.54875867019,0.0396274345216,
1.6094,1.54868829156,0.0396599396563,
1.6343,1.54858600798,0.0396915647338,
1.6596,1.54849668415,0.0397284583395,
1.6853,1.54835930679,0.0397626361098,
1.7113,1.54815655884,0.0397673107613,
1.7378,1.54788886106,0.0397382471559,
1.7647,1.54761708601,0.039715126569,
1.792,1.54731091954,0.039690437007,
1.8197,1.54701822766,0.0396690975073,
1.8478,1.54668958651,0.0396489113868,
1.8764,1.54637398509,0.0396303755661,
1.9055,1.54601291822,0.0396194217607,
1.9349,1.5456293979,0.0396759243828,
1.9649,1.54525122567,0.0397355842257,
1.9953,1.54483910106,0.0397939213128,
2.0261,1.544275666,0.0398263065128,
2.0575,1.54346824775,0.0398217715756,
2.0893,1.54265180261,0.0398147755677,
2.1216,1.54182504432,0.0398048196817,
2.1544,1.54098913119,0.0397960703391,
2.1878,1.54013771636,0.0397902849028,
2.2216,1.53927714946,0.0397885081785,
2.256,1.53837363731,0.0397828873521,
2.2909,1.53693233196,0.0397192277717,
2.3263,1.53547162297,0.0396537643203,
2.3623,1.53399089067,0.0395850154527,
2.3988,1.53234728417,0.0395158594417,
2.4359,1.53046916265,0.0394517260295,
2.4736,1.52854261037,0.039386225901,
2.5119,1.52657469065,0.0393222466122,
2.5507,1.52272564133,0.0392714018661,
2.5902,1.51738866234,0.0392277633177,
2.6303,1.5119126909,0.0391832703881,
2.671,1.50637974517,0.0391413661607,
2.7123,1.49124840093,0.045907196279,
2.7542,1.47445741539,0.0539035183302,
2.7968,1.45724744898,0.0622494395823,
2.8401,1.44639060411,0.0765582958534,
2.884,1.46555603552,0.114782075534,
2.9286,1.48530959082,0.152106156592,
2.9739,1.50529872344,0.188553082961,
3.0199,1.53161954301,0.198450204533,
3.0667,1.56571729701,0.180060619117,
3.1141,1.60058799704,0.162290218316,
3.1623,1.63623827159,0.144891720616,
3.2112,1.63753489094,0.126503285489,
3.2609,1.62765491312,0.107360076414,
3.3113,1.61760289731,0.0877970808748,
3.3625,1.60775294495,0.0686887071818,
3.4146,1.60425734478,0.0673400828076,
3.4674,1.60071623969,0.0659639157344,
3.521,1.5970748817,0.0645606826207,
3.5755,1.59371146407,0.0625917327033,
3.6308,1.59089606839,0.0596029832096,
3.6869,1.58798005075,0.0565612793125,
3.744,1.58500585528,0.0534652876655,
3.8019,1.58177281455,0.0518355466112,
3.8607,1.57839940158,0.0509877430531,
3.9204,1.57495858191,0.0501300300604,
3.9811,1.57138151422,0.049257390908,
4.0427,1.56854291662,0.0495684682779,
4.1052,1.56568425719,0.0499397376366,
4.1687,1.56276188704,0.050307422797,
4.2332,1.56011823263,0.0507934510337,
4.2987,1.55860016475,0.0516770654215,
4.3652,1.55697767523,0.0525755603681,
4.4327,1.55536117627,0.0534820360507,
4.5012,1.55404380415,0.0535915102085,
4.5709,1.55301211782,0.0530071216652,
4.6416,1.55195906416,0.0524218152393,
4.7134,1.55083439525,0.0518264108163,
4.7863,1.54818192612,0.0512635494518,
4.8603,1.54510998647,0.0507121536634,
4.9355,1.54192186807,0.0501571261145,
5.0119,1.53866015479,0.0496652789172,
5.0894,1.53513457769,0.0496970657189,
5.1681,1.53149852193,0.0497436320045,
5.2481,1.52774680316,0.0498101200923,
5.3293,1.52336269054,0.0503920865768,
5.4117,1.51820186398,0.0517240676474,
5.4954,1.51288697154,0.0530926731548,
5.5804,1.50738088864,0.0545027701852,
5.6667,1.50396148216,0.0585816060544,
5.7544,1.50125289562,0.0638101039717,
5.8434,1.49837192546,0.0691179771969,
5.9338,1.49535582467,0.0744214540417,
6.0256,1.49512627193,0.0751814674637,
6.1188,1.49460574713,0.0759701779978,
6.2135,1.49399463167,0.0767558160267,
6.3096,1.49240183258,0.0769107310267,
6.4072,1.48860051574,0.0756069277028,
6.5063,1.48441417562,0.0742359034958,
6.6069,1.47984198427,0.0728055360563,
6.7091,1.47373242158,0.0719109984643,
6.8129,1.46651919136,0.0713718929537,
6.9183,1.45847727449,0.0708317356552,
7.0253,1.44927365577,0.0703750416148,
7.134,1.43893863806,0.0702445647719,
7.2444,1.42703143516,0.0706804972042,
7.3564,1.41298664162,0.0720330549833,
7.4702,1.39680596024,0.074978136522,
7.5858,1.37774418148,0.0803147016631,
7.7031,1.35732909708,0.0893819918058,
7.8223,1.33577138996,0.102005390186,
7.9433,1.31394414103,0.118662774612,
8.0662,1.2940494719,0.140460017623,
8.1909,1.27747009778,0.16646100823,
8.3176,1.2648646151,0.194202891324,
8.4463,1.26046199649,0.223838807405,
8.577,1.25587229519,0.25306094095,
8.7096,1.24878693957,0.28433996943,
8.8444,1.24194131618,0.322204724365,
8.9812,1.24177963287,0.358208148208,
9.1201,1.24965794099,0.399819864664,
9.2612,1.27031520657,0.441776422742,
9.4045,1.29814889047,0.479916679434,
9.5499,1.3282954468,0.510091819755,
9.6976,1.36021700134,0.527465508962,
9.8477,1.3885533578,0.537526418629,
10.0,1.41291002819,0.548845737519,
10.155,1.43547038096,0.563867651522,
10.312,1.46309490113,0.578785684366,
10.471,1.49449460258,0.586604949309,
10.633,1.52869910257,0.588946055036,
10.798,1.55568120822,0.587576775398,
10.965,1.57819089142,0.586600315644,
11.134,1.59722466782,0.587659788177,
11.307,1.61512684465,0.587812518141,
11.481,1.63047817694,0.588003813806,
11.659,1.64541715681,0.590357542608,
11.84,1.66694485281,0.589092299909,
12.023,1.69318459854,0.581479676881,
12.209,1.71499587779,0.572185232858,
12.398,1.73492294623,0.564521372916,
12.589,1.75564893174,0.55106556453,
12.784,1.77304319006,0.534558197876,
12.982,1.78752513128,0.517069917824,
13.183,1.79867914261,0.500130834007,
13.387,1.80566610944,0.478191456346,
13.594,1.80816926552,0.45570193348,
13.804,1.80521978267,0.434235557213,
14.017,1.79642792389,0.418079243934,
14.234,1.78372743926,0.405881003466,
14.454,1.7703468763,0.399284048003,
14.678,1.760224436,0.397895637655,
14.905,1.74973633296,0.398960310117,
15.136,1.74079126339,0.400883735168,
15.37,1.73230693038,0.40501418286,
15.608,1.72593146205,0.410460436147,
15.849,1.7178247066,0.417233334645,
16.094,1.71094887905,0.425382348159,
16.343,1.70601553236,0.434496341428,
16.596,1.70271078082,0.44642334492,
16.853,1.70028573721,0.461854795022,
17.113,1.6995544161,0.477131797332,
17.378,1.70137124047,0.493507937182,
17.647,1.70617805101,0.511255858759,
17.92,1.71304470163,0.528377727462,
18.197,1.72215206596,0.544438301709,
18.479,1.7352450789,0.560785016053,
18.764,1.75152708949,0.575140957779,
19.055,1.76982588864,0.586906874235,
19.349,1.78890072596,0.594902790767,
19.649,1.81059260131,0.601068716726,
19.953,1.83179456906,0.604392917807,
20.261,1.84981217277,0.602444258461,
20.575,1.86507978549,0.599731721194,
20.893,1.88009994564,0.59791758193,
21.216,1.89526192708,0.595215936848,
21.544,1.90868166541,0.591388193994,
21.878,1.92159497966,0.587870451475,
22.216,1.93440325374,0.584947266628,
22.56,1.94612412814,0.579837241658,
22.909,1.95537613858,0.573940755542,
23.263,1.96371363417,0.569562994766,
23.623,1.97230120338,0.56580438967,
23.988,1.98044528363,0.561095495328,
24.359,1.98757297155,0.556669488336,
24.736,1.99647907708,0.552728818284,
25.119,2.00442459789,0.548186798503,
25.507,2.01078445482,0.541825307618,
25.902,2.01678515254,0.535932502377,
26.303,2.02249924488,0.529952750337,
26.71,2.02756566953,0.523563125918,
27.123,2.0321549153,0.517353409292,
27.542,2.0371072688,0.510998436593,
27.968,2.04065479111,0.506341918404,
28.401,2.04390581964,0.501739022409,
28.84,2.04687980233,0.49714146957,
29.286,2.04906225494,0.493001109938,
29.74,2.04960024556,0.490517129265,
30.199,2.04942545586,0.487743321646,
30.667,2.04923722821,0.48499315409,
31.141,2.04809129781,0.483284231242,
31.623,2.04669369082,0.483089805963,
32.112,2.04442079999,0.483303844316,
32.609,2.04192278644,0.483646094073,
33.113,2.03909532628,0.484209213652,
33.625,2.03572794194,0.485229063646,
34.146,2.03173647689,0.486827985171,
34.674,2.02737342913,0.489326551545,
35.21,2.02289508074,0.496840584021,
35.755,2.01850576216,0.504686911432,
36.308,2.01341757869,0.513169682558,
36.869,2.01086720013,0.523445812031,
37.44,2.01130147495,0.536261120435,
38.019,2.0122940242,0.54923585891,
38.607,2.01417622263,0.562859472897,
39.204,2.01593826259,0.576931108798,
39.811,2.01831808492,0.591307272946,
40.427,2.02063642474,0.606205520072,
41.052,2.02384647173,0.621784613455,
41.687,2.04674604724,0.645097433579,
42.332,2.07006950406,0.668003146467,
42.987,2.09387050228,0.690597651169,
43.652,2.11892739557,0.71075116503,
44.327,2.14596156508,0.726376947594,
45.013,2.17334594434,0.741656648946,
45.709,2.20102689965,0.756607958037,
46.416,2.23110733134,0.754870921723,
47.134,2.26256676574,0.743554514633,
47.863,2.29411982137,0.732245618645,
48.603,2.32560917118,0.721023297616,
49.355,2.34660200685,0.704510229689,
50.119,2.36667520892,0.687255472272,
50.894,2.38683710216,0.669852493274,
51.681,2.40425645263,0.651828077699,
52.481,2.41234586324,0.631605104566,
53.293,2.42056662759,0.611078107143,
54.117,2.42894631477,0.590234916222,
54.954,2.43236896447,0.575093979774,
55.804,2.43029548516,0.565568654149,
56.667,2.42830399555,0.555865159236,
57.544,2.42605501229,0.545992626497,
58.434,2.42792866877,0.543477167219,
59.338,2.43082136931,0.542844226027,
60.256,2.4336177221,0.542310470922,
61.188,2.4371838793,0.54184456288,
62.135,2.44899185158,0.541541963629,
63.096,2.46054238821,0.541265929682,
64.072,2.47152092094,0.539015779911,
65.063,2.48077554388,0.533879614544,
66.069,2.48985022369,0.528745399593,
67.091,2.49890169791,0.523626374898,
68.129,2.50790885283,0.518496646334,
69.183,2.51727104488,0.510965003509,
70.253,2.52657972752,0.502326294073,
71.34,2.53560222548,0.493669565147,
72.444,2.54472044583,0.484982480673,
73.564,2.55079245749,0.476747628602,
74.702,2.55662443653,0.468521215973,
75.858,2.56225859418,0.46025802804,
77.031,2.5682464851,0.451974926699,
78.223,2.57366076555,0.443670028218,
79.433,2.5791177536,0.435302180505,
80.662,2.5845014253,0.426962795211,
81.909,2.5897719072,0.418648208319,
83.176,2.59532081753,0.410374834221,
84.463,2.60055298766,0.402058303968,
85.77,2.6059687793,0.393727422137,
87.096,2.61078342323,0.385114188688,
88.444,2.61598203494,0.376348788045,
89.812,2.62083121141,0.367579705481,
91.201,2.62486568235,0.358518814915,
92.612,2.62696297794,0.348080613141,
94.045,2.62908894482,0.337579504598,
95.499,2.63084977707,0.327007423432,
96.977,2.632410481,0.31687465129,
98.477,2.63322454032,0.30733141942,
100.0,2.63391427291,0.297712075526,
101.55,2.63446887736,0.288112459487,
103.12,2.63298708104,0.279976446534,
104.71,2.63099116657,0.272555703793,
106.33,2.62853488855,0.265101201009,
107.98,2.62604117038,0.257745975054,
109.65,2.62415246137,0.252356706469,
111.34,2.62204127565,0.247200408491,
113.07,2.61975310538,0.241970198119,
114.82,2.61784670557,0.237067896346,
116.59,2.61580023765,0.233271625696,
118.39,2.6139389426,0.229537824084,
120.23,2.61195110619,0.225636290969,
122.09,2.61103562594,0.222342205164,
123.97,2.61036088433,0.219480459553,
125.89,2.61005545037,0.216523059204,
127.84,2.60935738268,0.213654861706,
129.82,2.60865821613,0.210782706065,
131.83,2.60831289734,0.207930788942,
133.87,2.60756600885,0.205222155491,
135.94,2.60698254283,0.202537204147,
138.04,2.60702358516,0.200090103603,
140.17,2.60704655827,0.197796567727,
142.34,2.60706776022,0.195518809303,
144.54,2.60730522845,0.193059780812,
146.78,2.60771754833,0.190623003668,
149.05,2.60813716249,0.188154621813,
151.36,2.60855050048,0.185767655468,
153.7,2.60886034413,0.183363652292,
156.07,2.6090365178,0.181041575517,
158.49,2.60947222737,0.178647459214,
160.94,2.60991240479,0.176350703289,
163.43,2.61009720066,0.174217252548,
165.96,2.61040066998,0.172045081087,
168.53,2.61072409816,0.169926050738,
171.13,2.6109186245,0.167766677364,
173.78,2.61136614836,0.165539031454,
176.47,2.61144958084,0.163343008428,
179.2,2.61165550464,0.161176407863,
181.97,2.61198394868,0.159037716489,
184.79,2.61207229511,0.156869945029,
187.64,2.61228694617,0.154761096674,
190.55,2.61262429672,0.15260303236,
193.49,2.6127909708,0.150717914497,
196.49,2.61309845135,0.148741532085,
199.53,2.61352759181,0.146824758654,
202.61,2.61371265407,0.144947258309,
205.75,2.61402183655,0.143056390671,
208.93,2.61445944996,0.141167210116,
212.16,2.61465655238,0.139347108666,
215.44,2.61506872479,0.137519914769,
218.78,2.6156772957,0.135644589301,
222.16,2.61604714132,0.133816801549,
225.6,2.61654623131,0.131991710107,
229.09,2.61680047367,0.130183959506,
232.63,2.6174329073,0.128365781137,
236.23,2.61769754661,0.126561820012,
239.88,2.61832062301,0.124790148424,
243.59,2.61848226441,0.122996892739,
247.36,2.61889285139,0.121193392667,
251.19,2.61918488247,0.119420692591,
255.07,2.61947909378,0.117634917217,
259.02,2.61990129946,0.115859212902,
263.03,2.62007866961,0.114106243445,
267.1,2.62025962517,0.112362610633,
271.23,2.62053934438,0.110730436672,
275.42,2.62065623281,0.109141389753,
279.68,2.62064514901,0.107574762105,
284.01,2.6206346763,0.106010734864,
288.4,2.62099845124,0.104445764962,
292.86,2.62098928048,0.102896587654,
297.39,2.62098078772,0.101357070411,
301.99,2.62102544136,0.0999098137254,
306.67,2.62129744294,0.0986118266509,
311.41,2.62169615399,0.0973335376852,
316.23,2.62184895026,0.0960389415844,
321.12,2.62200529439,0.0947878426791,
326.09,2.62241633223,0.0935370478017,
331.13,2.62270064461,0.0922763484919,
336.25,2.62286648597,0.0910575713334,
341.45,2.6230351544,0.0898249244988,
346.74,2.62358080438,0.0885713935628,
352.1,2.62375633276,0.087387562096,
357.55,2.62393483745,0.086178710352,
363.08,2.62411642546,0.0849765102144,
368.7,2.62430113368,0.0837593948664,
374.4,2.62448905058,0.0825596703506,
380.19,2.62505384077,0.0813830091193,
386.07,2.62524944333,0.080197407319,
392.04,2.62544745369,0.0790104246556,
398.11,2.62564936837,0.0778452769426,
404.27,2.62582441335,0.0767370503487,
410.52,2.62598855741,0.0756378809472,
416.87,2.62615629834,0.0745946333187,
423.32,2.62632636582,0.0735046644259,
429.87,2.62674938064,0.0724304738819,
436.52,2.62705022479,0.0713768450801,
443.27,2.62722941566,0.0703249054901,
450.12,2.62741135647,0.0692635886697,
457.09,2.62759698619,0.0682273940398,
464.16,2.62778514937,0.0671633357574,
471.34,2.62822467853,0.0661293136263,
478.63,2.628545983,0.0650837305402,
486.03,2.62874376172,0.0640427325744,
493.55,2.62894479447,0.0629900850774,
501.19,2.62912524749,0.0619792010031,
508.94,2.62917529152,0.061050707296,
516.81,2.62922626422,0.0601200798802,
524.81,2.62927829969,0.0591937577242,
532.93,2.62933129786,0.058269967726,
541.17,2.62938527746,0.05735128866,
549.54,2.62944024106,0.056430466386,
558.04,2.62949625285,0.0555148721227,
566.67,2.62980147263,0.0546009641764,
575.44,2.62998616831,0.0536817801935,
584.34,2.63004529081,0.0527708936863,
593.38,2.63010548947,0.0518617075087,
602.56,2.63015753101,0.0510194710923,
611.88,2.6301863776,0.0503588240731,
621.35,2.63021588039,0.0497027322868,
630.96,2.63024602983,0.0490553731157,
640.72,2.6302768007,0.0484100256005,
650.63,2.63030818059,0.0477656943803,
660.69,2.63034019908,0.0471268060122,
670.91,2.63037286948,0.0464910546892,
681.29,2.63040619781,0.0458599595378,
691.83,2.63044015005,0.0452294882249,
702.53,2.63047473316,0.0446011375526,
713.4,2.63051000867,0.0439792054511,
724.44,2.63054594622,0.0433599833888,
735.64,2.63058250027,0.0427426460801,
747.02,2.63061974923,0.0421286546474,
758.58,2.63065766597,0.0415143034798,
770.31,2.63069623836,0.0409038844895,
782.23,2.63073551521,0.0402941427297,
794.33,2.6307754794,0.0396886900006,
